2.747		0.05
2.75		0.05
2.753		0.05
2.756		0.05
2.76		0.05
2.763		0.05
2.766		0.05
2.769		0.05
2.772		0.05
2.776		0.05
2.779		0.05
2.782		0.05
2.785		0.05
2.788		0.051
2.792		0.051
2.795		0.051
2.798		0.051
2.801		0.051
2.804		0.051
2.807		0.051
2.811		0.051
2.814		0.051
2.817		0.051
2.82		0.05
2.823		0.05
2.827		0.05
2.83		0.05
2.833		0.05
2.836		0.05
2.839		0.05
2.843		0.05
2.846		0.05
2.849		0.05
2.852		0.05
2.855		0.05
2.858		0.05
2.862		0.05
2.865		0.05
2.868		0.05
2.871		0.05
2.874		0.05
2.878		0.05
2.881		0.05
2.884		0.05
2.887		0.05
2.89		0.05
2.894		0.05
2.897		0.05
2.9		0.05
2.903		0.05
2.906		0.05
2.909		0.05
2.913		0.05
2.916		0.05
2.919		0.05
2.922		0.05
2.925		0.05
2.929		0.05
2.932		0.05
2.935		0.05
2.938		0.05
2.941		0.05
2.945		0.05
2.948		0.05
2.951		0.05
2.954		0.05
2.957		0.05
2.96		0.05
2.964		0.05
2.967		0.05
2.97		0.05
2.973		0.05
2.976		0.05
2.98		0.05
2.983		0.05
2.986		0.05
2.989		0.05
2.992		0.05
2.996		0.05
2.999		0.05
3.002		0.05
3.005		0.05
3.008		0.05
3.011		0.05
3.015		0.05
3.018		0.05
3.021		0.05
3.024		0.05
3.027		0.05
3.031		0.05
3.034		0.05
3.037		0.05
3.04		0.05
3.043		0.05
3.046		0.05
3.05		0.05
3.053		0.05
3.056		0.05
3.059		0.05
3.062		0.05
3.066		0.05
3.069		0.05
3.072		0.05
3.075		0.05
3.078		0.05
3.082		0.05
3.085		0.05
3.088		0.05
3.091		0.05
3.094		0.05
3.097		0.05
3.101		0.05
3.104		0.05
3.107		0.05
3.11		0.05
3.113		0.05
3.117		0.05
3.12		0.05
3.123		0.05
3.126		0.05
3.129		0.05
3.133		0.05
3.136		0.05
3.139		0.05
3.142		0.05
3.145		0.05
3.148		0.05
3.152		0.05
3.155		0.05
3.158		0.05
3.161		0.05
3.164		0.05
3.168		0.05
3.171		0.05
3.174		0.05
3.177		0.05
3.18		0.05
3.184		0.05
